Session,Game,Turns,Elapsed,Winners
20180424_201128,3523,22,2,Player 2
20180424_201128,3508,58,7,Player 2
20180424_201128,3524,61,10,Player 1
20180424_201128,3509,91,13,Player 1
20180424_201128,3525,48,6,Player 2
20180424_201128,8118,867,67,Player 1
20180424_201128,5592,1725,124,Player 1
20180424_201128,3526,607,51,Player 1
20180424_201128,5593,247,25,Player 1
20180424_201128,5594,13,1,Player 1
20180424_201128,3527,205,19,Player 1
20180424_201128,8119,1107,76,Player 1
20180424_201128,3510,1591,95,Player 2
20180424_201128,3528,297,32,Player 1
20180424_201128,5595,489,42,Player 1
20180424_201128,3511,208,21,Player 2
20180424_201128,3512,314,29,Player 2
20180424_201128,5596,1528,80,Player 2
20180424_201128,3529,1590,83,Player 1
20180424_201128,3530,94,10,Player 2
20180424_201128,1099,364,340,Player 2
20180424_201128,5597,215,22,Player 1
20180424_201128,3513,1805,67,Player 2
20180424_201128,3531,692,56,Player 2
20180424_201128,5598,579,51,Player 1
20180424_201128,8120,568,198,Player 2
20180424_201128,8121,46,5,Player 2
20180424_201128,8122,68,8,Player 2
20180424_201128,1100,1618,94,Player 1
20180424_201128,3514,2000,85,
20180424_201128,5599,698,52,Player 2
20180424_201128,5600,70,6,Player 2
20180424_201128,5601,24,2,Player 2
20180424_201128,3532,156,74,Player 2
20180424_201128,3515,1240,82,Player 1
20180424_201128,1101,1660,89,Player 2
20180424_201128,3533,635,56,Player 1
20180424_201128,3516,116,12,Player 2
20180424_201128,3534,112,14,Player 2
20180424_201128,8123,1146,120,Player 2
20180424_201128,3535,632,46,Player 2
20180424_201128,1102,1512,86,Player 2
20180424_201128,3517,1941,94,Player 2
20180424_201128,8124,1489,78,Player 2
20180424_201128,5602,515,177,Player 1
20180424_201128,8125,199,19,Player 1
20180424_201128,5603,108,13,Player 2
20180424_201128,8126,45,5,Player 1
20180424_201128,5604,95,13,Player 1
20180424_201128,8127,179,17,Player 1
20180424_201128,3518,1658,66,Player 2
20180424_201128,3536,1598,118,Player 1
20180424_201128,3537,356,35,Player 2
20180424_201128,5605,2000,100,
20180424_201128,3519,968,79,Player 2
20180424_201128,3520,919,57,Player 1
20180424_201128,3538,994,88,Player 2
20180424_201128,1103,1345,229,Player 2
20180424_201128,3539,623,51,Player 1
20180424_201128,3521,873,54,Player 2
20180424_201128,5606,1146,127,Player 2
20180424_201128,3540,203,20,Player 1
20180424_201128,8128,2000,249,
20180424_201128,8129,1074,64,Player 1
20180424_201128,3541,2000,85,
20180424_201128,3542,88,8,Player 2
20180424_201128,3543,42,5,Player 2
20180424_201128,3554,1361,120,Player 2
20180424_201128,8130,198,17,Player 2
20180424_201128,5607,2000,153,
20180424_201128,5608,11,1,Player 1
20180424_201128,3555,943,56,Player 1
20180424_201128,1104,2000,251,
20180424_201128,3544,1420,94,Player 2
20180424_201128,8131,2000,96,
20180424_201128,3556,945,57,Player 1
20180424_201128,5609,863,72,Player 1
20180424_201128,8132,253,26,Player 1
20180424_201128,5610,623,52,Player 1
20180424_201128,3557,1134,65,Player 2
20180424_201128,5611,192,18,Player 2
20180424_201128,3558,252,24,Player 2
20180424_201128,8133,1228,81,Player 1
20180424_201128,3559,99,9,Player 1
20180424_201128,3560,82,9,Player 2
20180424_201128,3561,227,18,Player 1
20180424_201128,8134,507,37,Player 1
20180424_201128,5612,1372,68,Player 1
20180424_201128,1105,1109,178,Player 1
20180424_201128,5613,178,17,Player 2
20180424_201128,3562,441,34,Player 1
20180424_201128,1106,294,28,Player 2
20180424_201128,8135,737,52,Player 1
20180424_201128,8136,34,4,Player 2
20180424_201128,3563,366,31,Player 2
20180424_201128,3545,279,221,Player 1
20180424_201128,8137,122,12,Player 2
20180424_201128,3546,26,2,Player 2
20180424_201128,3547,186,16,Player 2
20180424_201128,5614,1042,61,Player 1
20180424_201128,3564,486,37,Player 2
20180424_201128,8138,410,35,Player 2
20180424_201128,3548,1292,69,Player 1
20180424_201128,3549,187,25,Player 1
20180424_201128,8139,1722,81,Player 1
20180424_201128,8140,36,4,Player 2
20180424_201128,3565,1778,109,Player 1
20180424_201128,5615,238,128,Player 2
20180424_201128,3550,494,37,Player 2
20180424_201128,1107,452,201,Player 2
20180424_201128,1108,38,4,Player 2
20180424_201128,1109,8,0,Player 2
20180424_201128,1110,46,6,Player 2
20180424_201128,3566,1179,61,Player 2
20180424_201128,1111,498,42,Player 2
20180424_201128,3551,1535,87,Player 2
20180424_201128,8141,1595,124,Player 1
20180424_201128,3552,190,17,Player 2
20180424_201128,3553,128,14,Player 2
20180424_201128,1112,959,65,Player 2
20180424_201128,8142,718,65,Player 2
20180424_201128,3570,1099,74,Player 1
20180424_201128,3571,195,18,Player 1
20180424_201128,3567,1636,177,Player 1
20180424_201128,1113,1461,96,Player 2
20180424_201128,1114,771,47,Player 2
20180424_201128,8143,1161,141,Player 1
20180424_201128,3572,1452,87,Player 2
20180424_201128,8144,27,3,Player 1
20180424_201128,3568,1835,79,Player 2
20180424_201128,3573,63,8,Player 1
20180424_201128,8145,41,6,Player 1
20180424_201128,1115,461,41,Player 1
20180424_201128,3574,371,35,Player 1
20180424_201128,1116,250,29,Player 2
20180424_201128,8146,374,55,Player 2
20180424_201128,5616,950,378,Player 2
20180424_201128,3569,1225,71,Player 1
20180424_201128,1117,285,26,Player 1
20180424_201128,3575,825,86,Player 1
20180424_201128,5617,668,58,Player 2
20180424_201128,8147,1454,91,Player 2
20180424_201128,3586,1787,79,Player 2
20180424_201128,1118,1395,91,Player 2
20180424_201128,8148,296,25,Player 2
20180424_201128,3587,287,29,Player 1
20180424_201128,3576,1605,95,Player 2
20180424_201128,5618,1478,112,Player 1
20180424_201128,5619,77,9,Player 1
20180424_201128,8149,841,76,Player 1
20180424_201128,8150,115,13,Player 1
20180424_201128,8151,106,11,Player 2
20180424_201128,3588,954,113,Player 2
20180424_201128,3577,975,86,Player 1
20180424_201128,1119,1546,141,Player 2
20180424_201128,3589,209,23,Player 1
20180424_201128,5620,1295,87,Player 2
20180424_201128,1120,478,41,Player 2
20180424_201128,8152,1536,89,Player 1
20180424_201128,8153,390,41,Player 2
20180424_201128,5621,772,86,Player 2
20180424_201128,1121,1278,77,Player 1
20180424_201128,3590,2000,128,
20180424_201128,3578,728,178,Player 2
20180424_201128,3591,547,47,Player 1
20180424_201128,3579,317,27,Player 1
20180424_201128,8154,1250,107,Player 2
20180424_201128,1122,2000,92,
20180424_201128,3580,142,14,Player 2
20180424_201128,3581,206,18,Player 2
20180424_201128,5622,1168,127,Player 2
20180424_201128,3592,523,76,Player 1
20180424_201128,3582,369,39,Player 1
20180424_201128,5623,377,34,Player 1
20180424_201128,3583,430,33,Player 2
20180424_201128,5624,434,36,Player 2
20180424_201128,5625,7,1,Player 1
20180424_201128,3593,995,57,Player 1
20180424_201128,8155,1796,118,Player 2
20180424_201128,3594,99,11,Player 1
20180424_201128,5626,153,17,Player 1
20180424_201128,8156,91,20,Player 1
20180424_201128,5627,56,14,Player 2
20180424_201128,5628,183,18,Player 1
20180424_201128,8157,711,52,Player 1
20180424_201128,3595,780,69,Player 2
20180424_201128,8158,91,10,Player 1
20180424_201128,1123,1088,211,Player 2
20180424_201128,5629,1302,63,Player 2
20180424_201128,3596,353,38,Player 1
20180424_201128,1124,216,21,Player 2
20180424_201128,3584,715,155,Player 1
20180424_201128,8159,1079,74,Player 1
20180424_201128,3585,168,16,Player 2
20180424_201128,8160,53,6,Player 1
20180424_201128,8161,25,2,Player 1
20180424_201128,3602,113,12,Player 1
20180424_201128,8162,35,3,Player 1
20180424_201128,8163,15,2,Player 1
20180424_201128,3603,39,4,Player 1
20180424_201128,5630,225,74,Player 1
20180424_201128,3604,29,5,Player 1
20180424_201128,8164,45,6,Player 1
20180424_201128,3605,19,2,Player 1
20180424_201128,3606,5,0,Player 1
20180424_201128,3607,15,1,Player 1
20180424_201128,5631,85,8,Player 1
20180424_201128,8165,67,6,Player 1
20180424_201128,3608,29,4,Player 1
20180424_201128,8166,90,9,Player 2
20180424_201128,8167,66,10,Player 2
20180424_201128,8168,132,14,Player 2
20180424_201128,5632,604,40,Player 2
20180424_201128,3597,662,119,Player 2
20180424_201128,8169,125,13,Player 1
20180424_201128,5633,275,23,Player 1
20180424_201128,5634,299,28,Player 1
20180424_201128,3598,1323,78,Player 1
20180424_201128,8170,929,70,Player 2
20180424_201128,3599,1963,65,Player 1
20180424_201128,3600,2,1,Player 2
20180424_201128,3601,30,2,Player 2
20180424_201128,3618,10,0,Player 2
20180424_201128,3619,56,6,Player 2
20180424_201128,5635,2000,95,
20180424_201128,5636,18,1,Player 2
20180424_201128,3620,46,5,Player 2
20180424_201128,8171,1855,82,Player 1
20180424_201128,3609,219,218,Player 1
20180424_201128,8172,138,16,Player 2
20180424_201128,5637,194,21,Player 2
20180424_201128,8173,208,17,Player 2
20180424_201128,3621,614,54,Player 2
20180424_201128,1125,865,333,Player 1
20180424_201128,3610,486,40,Player 2
20180424_201128,5638,502,44,Player 2
20180424_201128,3622,343,32,Player 1
20180424_201128,8174,227,84,Player 1
20180424_201128,1126,1899,77,Player 2
20180424_201128,5639,288,87,Player 2
20180424_201128,3623,1580,90,Player 1
20180424_201128,3624,65,7,Player 1
20180424_201128,1127,604,60,Player 2
20180424_201128,8175,758,92,Player 2
20180424_201128,5640,1057,89,Player 1
20180424_201128,3625,1583,63,Player 1
20180424_201128,1128,1239,60,Player 2
20180424_201128,8176,935,74,Player 1
20180424_201128,8177,124,14,Player 2
20180424_201128,5641,1558,80,Player 2
20180424_201128,5642,6,0,Player 2
