Session,Game,Turns,Elapsed,Winners
20180425_152210,73,2000,56.2052,
20180425_152210,74,2000,76.685,
20180425_152210,75,2000,72.726,
20180425_152210,76,2000,78.2051,
20180425_152210,77,2000,103.5433,
20180425_152210,78,374,20.6656,Player 2
20180425_152210,79,4,0.2882,Player 2
20180425_152210,80,4,0.287,Player 2
20180425_152210,81,144,10.4018,Player 2
20180425_152210,82,2000,57.6884,
20180425_152210,83,2000,77.7839,
20180425_152210,84,2000,73.1655,
20180425_152210,85,2000,65.2459,
20180425_152210,86,158,9.5075,Player 2
20180425_152210,87,692,29.2474,Player 2
20180425_152210,88,654,31.2764,Player 2
20180425_152210,89,492,37.2124,Player 2
20180425_152210,90,2000,65.6706,
20180425_152210,91,2000,61.1473,
20180425_152210,92,2000,65.869,
20180425_152210,93,596,24.994,Player 2
