Session,Game,Turns,Elapsed,Winners
20180425_102813,222,554,75,Player 2
20180425_102813,212,125,16,Player 1
20180425_102813,174,1194,207,Player 2
20180425_102813,213,1759,106,Player 2
20180425_102813,223,1188,129,Player 2
20180425_102813,163,2000,202,
20180425_102813,224,148,57,Player 2
20180425_102813,175,1276,133,Player 1
20180425_102813,238,1616,117,Player 1
20180425_102813,218,2000,432,
20180425_102813,225,305,53,Player 1
20180425_102813,239,881,80,Player 1
20180425_102813,956,1130,428,Player 2
20180425_102813,219,563,82,Player 1
20180425_102813,164,929,163,Player 1
20180425_102813,226,1491,98,Player 2
20180425_102813,176,921,208,Player 1
20180425_102813,220,1638,124,Player 1
20180425_102813,240,2000,164,
20180425_102813,241,114,16,Player 2
20180425_102813,227,730,126,Player 2
20180425_102813,165,1623,148,Player 2
20180425_102813,177,1027,144,Player 1
20180425_102813,221,1224,99,Player 1
20180425_102813,178,41,6,Player 1
20180425_102813,228,1322,98,Player 2
20180425_102813,229,24,3,Player 2
20180425_102813,230,2,0,Player 2
20180425_102813,231,4,0,Player 2
20180425_102813,232,6,1,Player 2
20180425_102813,233,9,1,Player 1
20180425_102813,242,1392,112,Player 1
20180425_102813,179,1609,82,Player 2
20180425_102813,243,945,74,Player 1
20180425_102813,234,1293,95,Player 2
20180425_102813,244,196,21,Player 2
20180425_102813,245,328,35,Player 2
20180425_102813,235,335,39,Player 1
20180425_102813,180,1563,87,Player 1
20180425_102813,246,69,8,Player 1
20180425_102813,236,135,20,Player 1
20180425_102813,181,205,23,Player 1
20180425_102813,237,599,34,Player 1
20180425_102813,247,913,56,Player 1
20180425_102813,248,273,19,Player 1
20180425_102813,249,39,3,Player 1
20180425_102813,133,2000,704,
