Session,Game,Turns,Elapsed,Winners
20180425_125508,170,1000,366,
20180425_125508,171,12,21,Player 2
20180425_125508,172,1000,506,
20180425_125508,173,1000,545,
20180425_125508,174,116,201,Player 2
20180425_125508,175,1000,485,
20180425_125508,176,533,798,Player 1
20180425_125508,177,50,86,
20180425_125508,178,364,585,Player 2
20180425_125508,179,1000,282,
20180425_125508,180,1000,377,
20180425_125508,181,578,772,Player 1
20180425_125508,182,32,54,Player 2
20180425_125508,183,1000,466,
20180425_125508,184,1000,486,
20180425_125508,185,700,44,Player 2
20180425_125508,186,1000,427,
20180425_125508,187,1000,494,
20180425_125508,188,114,195,Player 2
20180425_125508,189,1000,258,
20180425_125508,190,11,21,Player 1
20180425_125508,191,1000,373,
20180425_125508,192,554,905,Player 2
20180425_125508,193,1000,136,
20180425_125508,194,1000,391,
20180425_125508,195,188,306,Player 2
20180425_125508,196,54,90,Player 2
20180425_125508,197,1000,451,
20180425_125508,198,1000,309,
20180425_125508,199,52,93,Player 2
20180425_125508,200,52,81,Player 1
20180425_125508,201,976,275,Player 2
20180425_125508,202,700,910,Player 2
20180425_125508,203,1000,286,
20180425_125508,204,1000,412,
20180425_125508,205,554,869,Player 2
20180425_125508,206,1000,309,
20180425_125508,207,22,37,Player 2
20180425_125508,208,650,826,Player 2
20180425_125508,209,118,189,Player 2
20180425_125508,210,1000,288,
20180425_125508,211,66,117,Player 2
20180425_125508,212,1000,416,
20180425_125508,213,36,60,Player 2
20180425_125508,214,516,731,Player 1
20180425_125508,215,136,230,Player 2
20180425_125508,216,6,9,Player 2
20180425_125508,217,1000,402,
20180425_125508,218,1000,416,
20180425_125508,219,138,221,Player 2
20180425_125508,220,326,515,Player 2
20180425_125508,221,1000,278,
20180425_125508,222,1000,464,
20180425_125508,223,638,7,Player 2
20180425_125508,224,292,462,Player 2
20180425_125508,225,82,140,Player 2
20180425_125508,226,136,228,Player 2
20180425_125508,227,1000,564,
20180425_125508,228,1000,373,
20180425_125508,229,50,74,Player 1
20180425_125508,230,1000,447,
20180425_125508,231,1000,359,
20180425_125508,232,5,7,Player 1
20180425_125508,233,74,101,Player 1
20180425_125508,234,1000,498,
20180425_125508,235,24,37,Player 1
20180425_125508,236,66,102,Player 1
20180425_125508,237,1000,370,
20180425_125508,238,18,31,Player 1
20180425_125508,239,1000,479,
20180425_125508,240,1000,410,
20180425_125508,241,310,436,Player 2
20180425_125508,242,1000,440,
20180425_125508,243,1000,558,
20180425_125508,244,1000,467,
20180425_125508,245,1000,182,
20180425_125508,246,1000,113,
20180425_125508,247,6,13,Player 2
20180425_125508,248,1000,391,
20180425_125508,249,1000,392,
