Session,Game,Turns,Elapsed,Winners
20180424_171234,200,475,12,Player 1
20180424_171234,242,848,19,Player 2
20180424_171234,201,647,14,Player 1
20180424_171234,2666,888,22,Player 2
20180424_171234,243,1163,17,Player 1
20180424_171234,244,110,3,Player 2
20180424_171234,2667,260,6,Player 2
20180424_171234,5102,1757,30,Player 1
20180424_171234,202,908,21,Player 2
20180424_171234,2668,474,13,Player 2
20180424_171234,2669,100,2,Player 2
20180424_171234,2670,94,2,Player 2
20180424_171234,5103,724,17,Player 2
20180424_171234,245,1082,23,Player 2
20180424_171234,2641,524,213,Player 2
20180424_171234,203,502,14,Player 2
20180424_171234,5104,420,10,Player 2
20180424_171234,2671,1609,25,Player 1
20180424_171234,2672,30,1,Player 2
20180424_171234,2673,112,3,Player 2
20180424_171234,5105,875,17,Player 1
20180424_171234,246,929,28,Player 1
20180424_171234,2690,56,1,Player 2
20180424_171234,5106,38,1,Player 2
20180424_171234,2691,194,4,Player 2
20180424_171234,5107,188,6,Player 2
20180424_171234,247,226,7,Player 2
20180424_171234,2692,120,3,Player 2
20180424_171234,7639,670,97,Player 2
20180424_171234,5108,182,4,Player 2
20180424_171234,2693,348,9,Player 2
20180424_171234,7640,220,10,Player 2
20180424_171234,2694,240,5,Player 2
20180424_171234,248,820,18,Player 2
20180424_171234,7641,404,10,Player 2
20180424_171234,2695,652,15,Player 2
20180424_171234,249,1248,19,Player 2
20180424_171234,7642,721,15,Player 1
20180424_171234,5109,2000,36,
20180424_171234,250,557,13,Player 1
20180424_171234,2674,1155,88,Player 1
20180424_171234,2696,1345,28,Player 1
20180424_171234,5110,1038,21,Player 2
20180424_171234,2697,270,6,Player 2
20180424_171234,204,1482,105,Player 2
20180424_171234,2698,394,9,Player 2
20180424_171234,205,117,3,Player 1
20180424_171234,2675,1582,25,Player 1
20180424_171234,2699,150,4,Player 2
20180424_171234,254,125,3,Player 1
20180424_171234,255,81,2,Player 1
20180424_171234,2700,179,4,Player 1
20180424_171234,2676,297,8,Player 1
20180424_171234,2701,117,3,Player 1
20180424_171234,256,209,5,Player 1
20180424_171234,2677,292,8,Player 2
20180424_171234,2678,30,0,Player 2
20180424_171234,2702,334,9,Player 2
20180424_171234,5111,2000,37,
20180424_171234,5112,98,2,Player 2
20180424_171234,257,1704,25,Player 2
20180424_171234,258,172,4,Player 2
20180424_171234,2679,1358,22,Player 2
20180424_171234,5113,1396,27,Player 1
20180424_171234,259,1109,18,Player 2
20180424_171234,5114,392,8,Player 2
20180424_171234,2680,983,21,Player 1
20180424_171234,251,2000,94,
20180424_171234,5115,338,7,Player 2
20180424_171234,2681,548,17,Player 2
20180424_171234,7643,1267,122,Player 1
20180424_171234,2682,321,8,Player 1
20180424_171234,7644,772,16,Player 2
20180424_171234,2683,713,12,Player 1
20180424_171234,5116,1664,35,Player 2
20180424_171234,252,1939,36,Player 1
